tile_path,class,source_image
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_768_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_896_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1024_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1152_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1280_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1408_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_128_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_256_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_384_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_512_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_640_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_768_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_896_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1024_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1152_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1280_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1408_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_128_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_256_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_384_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_512_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_640_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_768_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_896_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1024_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1152_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1280_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1408_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_128_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_256_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_384_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_512_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_640_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_768_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_896_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1024_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1152_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1280_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1408_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_128_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_256_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_384_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_512_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_640_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_768_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_896_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1024_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1152_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1280_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1408_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_128_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_256_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_384_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_512_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_640_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_768_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_896_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1024_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1152_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1280_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_08_1408_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_0_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_128_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_256_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_384_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_512_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_640_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_768_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_896_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1024_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1152_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1280_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1408_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_0_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_128_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_256_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_384_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_512_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_640_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_768_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_896_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1024_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1152_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1280_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1408_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_0_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_128_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_256_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_384_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_512_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_640_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_768_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_896_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1024_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1152_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1280_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_1408_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_0_384.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_09_128_384.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_09.png
